Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,MA200,Rolling_Volatility_20D,Running_Max,Drawdown
2024-01-01,812.9945068359375,849.0499877929688,854.5750122070312,846.0,853.0,14239686,,,,,,849.0499877929688,0.0
2024-01-02,813.4733276367188,849.5499877929688,851.4000244140625,844.3499755859375,849.4000244140625,29242092,0.0005888934776381305,,,,,849.5499877929688,0.0
2024-01-03,800.9295654296875,836.4500122070312,852.3499755859375,834.4749755859375,851.0,28389762,-0.015419899681206162,,,,,849.5499877929688,-0.015419899681206165
2024-01-04,809.5235595703125,845.4249877929688,847.4749755859375,835.3499755859375,839.0,26734056,0.01072984094083096,,,,,849.5499877929688,-0.004855511811278188
2024-01-05,805.3822021484375,841.0999755859375,852.4500122070312,834.0499877929688,843.5750122070312,31889470,-0.005115784687559244,,,,,849.5499877929688,-0.009946456745863055
2024-01-08,796.4052124023438,831.7249755859375,841.1749877929688,830.0,839.25,17998470,-0.011146118502106783,,,,,849.5499877929688,-0.02098171086240439
2024-01-09,790.2052612304688,825.25,838.9000244140625,823.375,833.5750122070312,25326888,-0.0077849959734297425,,,,,849.5499877929688,-0.028603364301254677
2024-01-10,792.8145141601562,827.9749755859375,829.9749755859375,820.7000122070312,821.5,16115824,0.003302000104135061,,,,,849.5499877929688,-0.025395812509020926
2024-01-11,789.4871215820312,824.5,831.4500122070312,821.5,830.0,18314010,-0.004196957261272671,,,,,849.5499877929688,-0.029486184630577984
2024-01-12,785.752685546875,820.5999755859375,828.0,816.7999877929688,826.0,19773552,-0.004730169089220748,,,,,849.5499877929688,-0.03407687908070011
2024-01-15,800.8817138671875,836.4000244140625,840.4500122070312,821.7999877929688,823.8499755859375,28320356,0.01925426431659738,,,,,849.5499877929688,-0.015478740001007255
2024-01-16,803.9219360351562,839.5750122070312,841.8250122070312,829.0499877929688,836.5,25322500,0.003796015901832428,,,,,849.5499877929688,-0.011741481642359053
2024-01-17,736.1044921875,768.75,798.4000244140625,764.2000122070312,785.0,170145236,-0.0843581707140737,,,,,849.5499877929688,-0.09510916244361046
2024-01-18,711.5198974609375,743.0750122070312,757.5,740.0250244140625,747.0,161070930,-0.03339835810467484,,,,,849.5499877929688,-0.12533103068195786
2024-01-19,704.0989379882812,735.3250122070312,755.125,734.2000122070312,752.9749755859375,109600538,-0.010429633445729114,,,,,849.5499877929688,-0.1344535074182987
2024-01-23,683.368408203125,713.6749877929688,737.3499755859375,712.5,732.5,115469402,-0.029442796116891712,,,,,849.5499877929688,-0.15993761632907244
2024-01-24,697.037109375,727.9500122070312,729.2249755859375,690.125,690.125,86004404,0.020002136348098443,,,,,849.5499877929688,-0.1431345739899779
2024-01-25,686.9830932617188,717.4500122070312,728.6749877929688,709.7000122070312,726.25,98941852,-0.014424067345181646,,,,,849.5499877929688,-0.1554940586005042
2024-01-29,696.438720703125,727.3250122070312,731.4000244140625,722.9000244140625,724.0250244140625,65645498,0.013764025133433888,,,,,849.5499877929688,-0.14387025759774733
2024-01-30,691.4834594726562,722.1500244140625,731.5999755859375,720.4500122070312,727.2750244140625,41728768,-0.007115096698332324,794.1649993896484,,,,849.5499877929688,-0.14996170350125768
2024-01-31,700.220947265625,731.2750244140625,737.4749755859375,718.4000244140625,719.75,65761040,0.012635878545325552,788.2762512207031,,,0.023154084979497835,849.5499877929688,-0.1392207228278241
2024-02-01,702.0402221679688,733.1749877929688,736.7999877929688,728.0250244140625,732.5250244140625,32690740,0.0025981516057225207,782.4575012207031,,,0.023193866880303098,849.5499877929688,-0.13698428776666643
2024-02-02,692.3692016601562,723.0750122070312,740.4249877929688,721.0250244140625,737.5,44867754,-0.013775668502195915,776.7887512207031,,,0.02316562432521369,849.5499877929688,-0.14887290613057938
2024-02-05,691.7467651367188,722.4249877929688,725.9500122070312,717.0250244140625,723.0,38605046,-0.0008989723100490954,770.6387512207032,,,0.022841077909423607,849.5499877929688,-0.14963804582030052
2024-02-06,691.3876953125,722.0499877929688,724.8499755859375,716.2999877929688,722.7750244140625,41075740,-0.0005190850348983922,764.6862518310547,,,0.022890180924513698,849.5499877929688,-0.15007945598496217
2024-02-07,684.6130981445312,714.9749755859375,726.9000244140625,713.3250122070312,726.5,54837086,-0.009798507480980434,758.8487518310546,,,0.02288037920962883,849.5499877929688,-0.1584074087937325
2024-02-08,671.734375,701.5250244140625,719.4749755859375,700.25,714.9249877929688,69106124,-0.01881177891695085,752.6625030517578,,,0.023025682362844038,849.5499877929688,-0.1742392625576486
2024-02-09,671.99755859375,701.7999877929688,707.0999755859375,693.5,696.0750122070312,56642124,0.0003919509202625626,746.3537536621094,,,0.022960756031433258,849.5499877929688,-0.17391560487669144
2024-02-12,665.4863891601562,695.0,706.8250122070312,691.6749877929688,699.8250122070312,34447812,-0.009689352965584153,739.8787536621094,,,0.022946058964372552,849.5499877929688,-0.1819198281604023
2024-02-13,667.6168823242188,697.2249755859375,702.1749877929688,692.1749877929688,695.9749755859375,57580994,0.003201403720773488,733.7100036621093,,,0.023078208561378297,849.5499877929688,-0.1793008232543841
2024-02-14,662.6377563476562,692.0250244140625,695.75,681.7750244140625,688.0,91320810,-0.007458067846042193,726.4912536621093,,,0.02218256588167816,849.5499877929688,-0.18542165339574382
2024-02-15,677.000732421875,707.0250244140625,707.75,692.1749877929688,692.5,41584944,0.02167551673828627,719.8637542724609,,,0.023075611266741347,849.5499877929688,-0.16776524680927768
2024-02-16,679.801513671875,709.9500122070312,713.8499755859375,704.2249755859375,711.9500122070312,32175742,0.004137035737020511,716.9237548828125,,,0.014679262581286765,849.5499877929688,-0.16432226189373725
2024-02-19,678.4609985351562,708.5499877929688,714.5,707.5999755859375,714.5,34451756,-0.0019720042115504155,715.1975036621094,,,0.012929548774315828,849.5499877929688,-0.16597022191278168
2024-02-20,696.2711791992188,727.1500244140625,728.625,705.9000244140625,707.5,56133508,0.026250846011627527,714.7887542724609,,,0.014249317079898573,849.5499877929688,-0.1440762346391023
2024-02-21,689.017822265625,719.5750122070312,732.0,717.5,732.0,45893136,-0.01041739937110664,715.0837554931641,,,0.01277118247866818,849.5499877929688,-0.15299273433408817
2024-02-22,679.634033203125,709.7750244140625,714.4000244140625,706.0999755859375,708.875,50560882,-0.013619132997560457,714.1750061035157,,,0.012270431083842728,849.5499877929688,-0.16452823893509222
2024-02-23,680.1365966796875,710.2999877929688,716.9500122070312,709.0,711.2750244140625,29833452,0.0007396194017106339,713.8175048828125,,,0.011871813892537686,849.5499877929688,-0.1639103078110273
2024-02-26,680.9505615234375,711.1500244140625,717.4249877929688,706.7750244140625,706.7750244140625,23506870,0.001196729038015265,713.008755493164,,,0.011404147554339761,849.5499877929688,-0.1629097349979995
2024-02-27,679.9212646484375,710.0750122070312,713.3499755859375,706.5250244140625,706.7750244140625,32087150,-0.0015116531957050094,712.4050048828125,,,0.01131611280873925,849.5499877929688,-0.16417512517218338
2024-02-28,674.7744750976562,704.7000122070312,712.0999755859375,702.0,710.0750122070312,25321986,-0.007569622797024778,711.0762542724609,,,0.010951193020167118,849.5499877929688,-0.1705020041990004
2024-02-29,671.90185546875,701.7000122070312,705.2000122070312,698.6500244140625,701.0499877929688,53295700,-0.00425713062016897,709.5025054931641,,,0.010913754686432357,849.5499877929688,-0.17403328551629363
2024-03-01,684.9961547851562,715.375,716.375,700.0,700.0,34738898,0.019488367614470148,709.1175048828125,,,0.011561843757428263,849.5499877929688,-0.15793654254711914
2024-03-04,685.9297485351562,716.3499755859375,718.5,712.1500244140625,715.4749755859375,35616474,0.0013628874170015237,708.813754272461,,,0.011568508470723637,849.5499877929688,-0.15678890485663977
