ticker,sector,trade_date,open_price,high_price,low_price,close_price,volume,Daily_Return,MA20,MA50,MA200,Rolling_Volatility_20D,Running_Max,Drawdown
INFY,IT,2025-11-25,1549.0,1550.6,1525.9,1530.6,8107952,-0.011240310077519466,1510.9450000000002,1497.684,,0.014063975999905632,1551.7,-0.013597989302055897
INFY,IT,2025-11-26,1532.1,1560.3,1532.1,1557.9,7575038,0.017836142689141576,1513.8300000000002,1498.33,,0.014522560013671297,1557.9,0.0
INFY,IT,2025-11-27,1564.0,1574.3,1552.2,1566.4,7552252,0.00545606264843701,1516.6299999999999,1499.49,,0.014502235436135144,1566.4,0.0
INFY,IT,2025-11-28,1565.0,1568.4,1557.0,1560.1,4453221,-0.0040219611848826275,1519.9450000000002,1500.4659999999997,,0.0142573414699458,1566.4,-0.004021961184882649
INFY,IT,2025-12-01,1562.5,1574.0,1556.0,1564.0,5341800,0.002499839753862032,1524.0300000000002,1501.2979999999998,,0.014063116135818001,1566.4,-0.0015321756894791183
INFY,IT,2025-12-02,1567.0,1579.9,1556.1,1561.0,6335969,-0.0019181585677748858,1527.805,1501.7059999999997,,0.014102081641840727,1566.4,-0.0034473953013279433
INFY,IT,2025-12-03,1555.1,1586.0,1554.1,1578.7,12895312,0.011338885329916781,1533.3449999999998,1502.476,,0.013803849502808248,1578.7,0.0
INFY,IT,2025-12-04,1568.0,1599.0,1568.0,1597.6,12609619,0.01197187559384294,1539.8899999999999,1504.4379999999999,,0.01387789006104609,1597.6,0.0
INFY,IT,2025-12-05,1610.0,1631.8,1600.0,1616.2,10344725,0.011642463695543448,1546.8600000000001,1506.812,,0.013963682967248446,1616.2,0.0
INFY,IT,2025-12-08,1617.1,1630.0,1600.2,1610.8,7550413,-0.003341170647197189,1551.725,1509.136,,0.013216051488393936,1616.2,-0.0033411706471971852
INFY,IT,2025-12-09,1601.2,1606.9,1582.4,1599.0,6957599,-0.007325552520486722,1555.16,1511.42,,0.01327862581981604,1616.2,-0.01064224724662792
INFY,IT,2025-12-10,1608.0,1608.0,1582.8,1584.8,5116140,-0.008880550343964955,1556.815,1514.138,,0.013202095039372684,1616.2,-0.019428288578146324
INFY,IT,2025-12-11,1598.0,1607.4,1580.5,1598.0,5159319,0.00832912670368513,1559.625,1517.2620000000002,,0.013170897243595273,1616.2,-0.011260982551664425
INFY,IT,2025-12-12,1601.4,1601.8,1582.6,1598.2,4633912,0.00012515644555688432,1564.395,1520.39,,0.011536178667549937,1616.2,-0.011137235490657097
INFY,IT,2025-12-15,1585.0,1610.8,1585.0,1606.8,4190558,0.005381053685395987,1569.355,1523.61,,0.011547031624268985,1616.2,-0.0058161118673432065
INFY,IT,2025-12-16,1600.0,1603.0,1585.6,1592.9,5499258,-0.008650734378889635,1574.68,1526.5359999999998,,0.011177412760428437,1616.2,-0.014416532607350548
INFY,IT,2025-12-17,1587.2,1606.9,1586.0,1602.0,4817628,0.00571285077531547,1577.725,1529.0559999999998,,0.008022822362312568,1616.2,-0.008786041331518404
INFY,IT,2025-12-18,1610.5,1630.0,1606.7,1626.8,6577293,0.01548064918851444,1582.24,1532.4219999999998,,0.008472489928342911,1626.8,0.0
INFY,IT,2025-12-19,1650.0,1654.9,1629.8,1638.7,13149023,0.0073149741824440895,1586.925,1535.2959999999998,,0.008511006033716167,1638.7,0.0
INFY,IT,2025-12-22,1664.0,1693.2,1664.0,1689.6,23098923,0.03106120705437232,1594.0049999999999,1538.902,,0.010566166878257597,1689.6,0.0
INFY,IT,2025-12-23,1679.0,1679.0,1656.4,1668.3,6593060,-0.01260653409090906,1600.8899999999999,1541.97,,0.010676705567064803,1689.6,-0.012606534090909064
INFY,IT,2025-12-24,1661.0,1667.6,1652.5,1663.4,4271167,-0.0029371216208115003,1606.165,1545.374,,0.010301612246240056,1689.6,-0.01550662878787868
INFY,IT,2025-12-26,1663.4,1668.8,1651.7,1656.1,2006491,-0.004388601659252256,1610.65,1548.698,,0.010429168963202725,1689.6,-0.019827178030303032
INFY,IT,2025-12-29,1658.0,1673.1,1637.1,1644.7,4062817,-0.006883642292132008,1614.8799999999999,1552.104,,0.010547220802728522,1689.6,-0.02657433712121204
INFY,IT,2025-12-30,1647.0,1647.9,1616.8,1621.6,9395937,-0.014045114610567344,1617.7599999999998,1555.106,,0.011192532953301472,1689.6,-0.04024621212121212
INFY,IT,2025-12-31,1621.0,1628.6,1609.2,1615.4,6538656,-0.003823384311790745,1620.48,1558.592,,0.011234492145322962,1689.6,-0.04391571969696959
INFY,IT,2026-01-01,1615.4,1639.6,1614.1,1629.8,3658165,0.00891420081713501,1623.035,1561.97,,0.01113851292515498,1689.6,-0.035392992424242396
INFY,IT,2026-01-02,1635.9,1643.5,1627.5,1640.4,2524526,0.006503865504970063,1625.175,1565.33,,0.010937176680633523,1689.6,-0.029119318181818076
INFY,IT,2026-01-05,1637.0,1637.0,1583.1,1606.4,5917885,-0.02072665203608881,1624.685,1566.8880000000001,,0.0117064044378319,1689.6,-0.049242424242424136
INFY,IT,2026-01-06,1600.1,1619.9,1599.0,1612.2,4466729,0.003610557768924272,1624.7549999999999,1568.624,,0.011712659932836496,1689.6,-0.04580965909090901
INFY,IT,2026-01-07,1615.0,1642.0,1615.0,1639.0,4508079,0.01662324773601287,1626.7549999999999,1571.3139999999999,,0.012129447255159465,1689.6,-0.029947916666666616
INFY,IT,2026-01-08,1638.9,1644.3,1608.6,1613.3,3942131,-0.015680292861500966,1628.1799999999998,1573.576,,0.012519036311410586,1689.6,-0.0451586174242424
INFY,IT,2026-01-09,1610.0,1631.3,1607.0,1614.1,6816681,0.0004958780140085217,1628.9850000000001,1575.65,,0.012398498338292667,1689.6,-0.044685132575757576
INFY,IT,2026-01-12,1610.1,1613.3,1592.6,1595.9,6985362,-0.011275633479957747,1628.87,1577.692,,0.012679132658931025,1689.6,-0.055456912878787776
INFY,IT,2026-01-13,1618.0,1618.0,1586.4,1599.0,8080618,0.0019424775988470255,1628.48,1580.026,,0.012625583382868398,1689.6,-0.05362215909090904
INFY,IT,2026-01-14,1588.0,1617.0,1583.1,1599.8,7557157,0.0005003126954346016,1628.825,1582.312,,0.012466803339959783,1689.6,-0.05314867424242422
INFY,IT,2026-01-15,1599.8,1599.8,1599.8,1599.8,0,0.0,1628.715,1584.95,,0.012401280964625585,1689.6,-0.05314867424242422
INFY,IT,2026-01-16,1663.7,1694.0,1653.4,1689.8,19335957,0.056257032129016116,1631.865,1589.412,,0.017417147177237517,1689.8,0.0
INFY,IT,2026-01-19,1685.0,1685.0,1666.5,1681.2,5104958,-0.005089359687536987,1633.99,1593.5,,0.01744036873339968,1689.8,-0.005089359687536933
INFY,IT,2026-01-20,1673.0,1680.2,1652.9,1658.9,6406503,-0.013264334998810301,1632.455,1596.4080000000001,,0.016251617052098308,1689.8,-0.01828618771452235
INFY,IT,2026-01-21,1651.0,1657.0,1631.2,1654.4,6224582,-0.002712640906624819,1631.76,1598.89,,0.016022073617555217,1689.8,-0.020949224760326585
INFY,IT,2026-01-22,1666.0,1671.2,1653.8,1663.5,6228892,0.00550048355899424,1631.7649999999999,1601.126,,0.016059992810103046,1689.8,-0.015563972067700294
INFY,IT,2026-01-23,1667.2,1675.7,1662.2,1670.8,5869137,0.0043883378418996255,1632.5,1603.7060000000001,,0.01605013894247201,1689.8,-0.011243934193395668
INFY,IT,2026-01-27,1685.8,1689.4,1661.1,1682.7,10673087,0.007122336605219104,1634.4,1607.3039999999999,,0.01601369615324885,1689.8,-0.004201680672268854
INFY,IT,2026-01-28,1680.0,1688.8,1650.0,1666.5,8588664,-0.009627384560527696,1636.645,1610.4820000000002,,0.015820748143809814,1689.8,-0.013788614037164136
INFY,IT,2026-01-29,1658.0,1666.5,1642.1,1659.5,4749582,-0.00420042004200416,1638.85,1613.944,,0.01582762702891826,1689.8,-0.01793111610841517
INFY,IT,2026-01-30,1655.0,1655.0,1618.1,1641.0,9207926,-0.01114793612533893,1639.4100000000003,1615.942,,0.01596574751334587,1689.8,-0.02887915729672148
INFY,IT,2026-02-02,1662.0,1662.0,1618.0,1629.4,6784887,-0.007068860450944459,1638.86,1617.8,,0.015983821162189722,1689.8,-0.03574387501479457
INFY,IT,2026-02-03,1727.2,1728.0,1653.0,1656.0,8805868,0.016325027617527965,1641.3400000000001,1620.02,,0.01562482397140508,1689.8,-0.02000236714404069
INFY,IT,2026-02-04,1574.0,1584.9,1510.1,1535.8,28828622,-0.07258454106280199,1637.52,1619.776,,0.02277222595592868,1689.8,-0.09113504556752279
INFY,IT,2026-02-05,1534.0,1551.0,1515.7,1520.2,10628127,-0.010157572600599019,1631.5800000000002,1619.568,,0.022392912346126222,1689.8,-0.10036690732631076
INFY,IT,2026-02-06,1522.1,1525.0,1480.0,1507.1,13900866,-0.008617287199052859,1626.27,1618.5520000000001,,0.022246154539901263,1689.8,-0.10811930405965206
INFY,IT,2026-02-09,1522.1,1528.0,1493.0,1497.2,8294615,-0.006568907172715743,1620.425,1617.168,,0.022241126128999023,1689.8,-0.1139779855604213
INFY,IT,2026-02-10,1500.0,1515.9,1491.0,1497.8,8657000,0.0004007480630510152,1615.52,1615.922,,0.02217982751452435,1689.8,-0.11362291395431412
INFY,IT,2026-02-11,1501.2,1505.9,1469.0,1471.9,7934411,-0.017292028308185214,1609.1650000000002,1614.08,,0.022373591039814855,1689.8,-0.12895017161794287
INFY,IT,2026-02-12,1428.9,1435.7,1380.5,1386.0,26048896,-0.05835994293090574,1598.475,1610.58,,0.025428154253285238,1689.8,-0.17978458989229493
INFY,IT,2026-02-13,1293.9,1377.3,1281.5,1369.1,45785709,-0.012193362193362312,1586.94,1606.388,,0.025401816983352078,1689.8,-0.18978577346431533
INFY,IT,2026-02-16,1373.7,1376.0,1338.3,1365.6,14621891,-0.0025564239281279377,1570.73,1601.7480000000003,,0.02058723055250022,1689.8,-0.19185702449994085
INFY,IT,2026-02-17,1370.0,1431.0,1367.0,1391.2,25347684,0.018746338605741153,1556.23,1597.2480000000003,,0.021576108776911608,1689.8,-0.17670730263936554
INFY,IT,2026-02-18,1390.9,1401.0,1345.3,1373.7,20241373,-0.012579068430132234,1541.97,1592.506,,0.02156984702617325,1689.8,-0.18706355781749315
INFY,IT,2026-02-19,1385.0,1402.0,1363.2,1370.5,14574228,-0.0023294751401324865,1527.775,1587.9360000000001,,0.021576043435508955,1689.8,-0.18895727305006507
INFY,IT,2026-02-20,1359.2,1365.0,1338.2,1353.2,12633552,-0.012623130244436287,1512.26,1583.3039999999999,,0.02130771127712374,1689.8,-0.1991951710261569
INFY,IT,2026-02-23,1352.0,1352.0,1318.0,1327.5,12887826,-0.01899201891812008,1495.095,1577.894,,0.021114591394099706,1689.8,-0.21440407148775
INFY,IT,2026-02-24,1301.0,1303.6,1264.1,1275.5,27839061,-0.03917137476459509,1474.7350000000001,1571.44,,0.02153188690748075,1689.8,-0.24517694401704343
INFY,IT,2026-02-25,1286.2,1323.6,1286.2,1290.1,16669618,0.01144649157193256,1455.915,1565.106,,0.022237007108010125,1689.8,-0.23653686826843418
INFY,IT,2026-02-26,1305.5,1314.0,1286.3,1289.1,11493914,-0.0007751337105650347,1437.395,1559.03,,0.02231714577885661,1689.8,-0.23712865427861288
INFY,IT,2026-02-27,1326.3,1335.0,1294.2,1300.1,23141724,0.008533085098130444,1420.35,1552.9920000000002,,0.02279954033049864,1689.8,-0.23061900816664696
INFY,IT,2026-03-02,1291.0,1298.8,1273.0,1288.9,9700361,-0.008614721944465664,1403.325,1546.234,,0.02278698371356552,1689.8,-0.23724701148064853
INFY,IT,2026-03-04,1292.0,1317.0,1292.0,1307.4,15154950,0.014353324540305579,1385.895,1539.6080000000002,,0.022664666835991307,1689.8,-0.22629897029234222
INFY,IT,2026-03-05,1320.0,1320.0,1290.1,1305.8,10362147,-0.0012238029677222872,1374.395,1531.932,,0.017590746392768416,1689.8,-0.22724582790862824
INFY,IT,2026-03-06,1303.0,1327.2,1303.0,1308.4,8724291,0.0019911165568999856,1363.8049999999998,1524.734,,0.01771901816287964,1689.8,-0.2257071842821635
INFY,IT,2026-03-09,1290.0,1318.0,1282.5,1315.0,10068514,0.005044328951390842,1354.2,1517.766,,0.0179285205225786,1689.8,-0.221801396614984
INFY,IT,2026-03-10,1320.0,1321.0,1284.1,1295.6,9600171,-0.014752851711026693,1344.12,1510.556,,0.018020016754621893,1689.8,-0.23328204521245122
INFY,IT,2026-03-11,1288.0,1299.5,1271.3,1276.3,7868891,-0.014896573016363046,1333.045,1503.1879999999999,,0.018011887052976745,1689.8,-0.24470351520890046
INFY,IT,2026-03-12,1272.5,1278.6,1258.0,1265.8,7599940,-0.008226905899866854,1322.74,1496.072,,0.017874313459838243,1689.8,-0.25091726831577704
INFY,IT,2026-03-13,1251.0,1269.6,1242.6,1248.3,7366098,-0.013825248854479333,1315.855,1488.73,,0.013400471799622853,1689.8,-0.2612735234939046
INFY,IT,2026-03-16,1240.2,1254.3,1224.2,1249.8,12314450,0.0012016342225427135,1309.8899999999999,1481.13,,0.01336367479490733,1689.8,-0.26038584447863655
INFY,IT,2026-03-17,1245.0,1245.0,1215.1,1232.9,11223276,-0.01352216354616731,1303.255,1472.98,,0.01350555408592578,1689.8,-0.2703870280506568
INFY,IT,2026-03-18,1238.0,1290.8,1234.9,1267.1,12365381,0.027739476032119237,1297.05,1466.194,,0.014454529587162446,1689.8,-0.25014794650254474
INFY,IT,2026-03-19,1244.2,1255.0,1215.1,1220.8,9156461,-0.03654013100781306,1289.405,1458.366,,0.01605811262639571,1689.8,-0.2775476387738194
INFY,IT,2026-03-20,1242.0,1264.8,1229.2,1255.9,27299975,0.028751638269987057,1283.675,1450.704,,0.017815324625311286,1689.8,-0.2567759498165463
INFY,IT,2026-03-23,1238.2,1261.1,1227.4,1256.8,12420293,0.0007166175650925588,1278.855,1443.5739999999998,,0.017733100105999867,1689.8,-0.2562433424073855
INFY,IT,2026-03-24,1269.0,1297.0,1251.0,1278.3,13613495,0.017106938255887938,1276.395,1436.8580000000002,,0.01791358729825571,1689.8,-0.24351994318854303
INFY,IT,2026-03-25,1270.0,1290.6,1257.1,1279.1,10824030,0.0006258311820386275,1276.575,1430.522,,0.01559654790843856,1689.8,-0.2430465143804001
INFY,IT,2026-03-27,1285.2,1294.8,1263.2,1269.7,13092541,-0.007348917207411376,1275.555,1423.9359999999997,,0.015452409896151358,1689.8,-0.24860930287607996
INFY,IT,2026-03-30,1250.0,1265.5,1243.0,1250.6,14108486,-0.01504292352524228,1273.6299999999999,1416.9520000000002,,0.01578270101520636,1689.8,-0.25991241567049356
INFY,IT,2026-04-01,1290.0,1303.0,1269.5,1275.7,8137156,0.020070366224212544,1272.41,1410.47,,0.016364843423336443,1689.8,-0.24505858681500764
INFY,IT,2026-04-02,1260.0,1305.4,1259.8,1300.8,12873492,0.019675472289723217,1273.0049999999999,1402.69,,0.016870441217873965,1689.8,-0.23020475795952183
INFY,IT,2026-04-06,1301.4,1320.0,1299.0,1306.2,10208682,0.004151291512915156,1272.9450000000002,1395.19,,0.016584350204524992,1689.8,-0.22700911350455671
INFY,IT,2026-04-07,1302.0,1345.1,1293.5,1339.4,15355792,0.025417240851324463,1274.625,1388.8,,0.017517371480982983,1689.8,-0.2073618179666232
INFY,IT,2026-04-08,1349.0,1376.9,1331.0,1346.2,16030133,0.005076900104524329,1276.5149999999999,1382.636,,0.017536275313485387,1689.8,-0.20333767309740794
INFY,IT,2026-04-09,1329.9,1337.5,1314.0,1331.6,14894607,-0.010845342445401918,1277.345,1375.9979999999998,,0.017729515621391582,1689.8,-0.2119777488460173
INFY,IT,2026-04-10,1318.0,1318.9,1283.3,1292.5,19233369,-0.029363172123760828,1277.19,1368.4319999999998,,0.018678651182068927,1689.8,-0.2351165818440052
INFY,IT,2026-04-13,1272.0,1289.0,1265.7,1276.8,10366082,-0.012147001934236012,1277.215,1360.3139999999999,,0.01857269987537284,1689.8,-0.2444076222038111
INFY,IT,2026-04-15,1306.3,1322.5,1300.5,1305.3,12098912,0.022321428571428603,1279.19,1353.09,,0.019093463282120304,1689.8,-0.2275417209137176
INFY,IT,2026-04-16,1322.1,1331.0,1309.0,1319.2,18527029,0.01064889297479521,1282.7350000000001,1346.2839999999999,,0.01882776273697069,1689.8,-0.21931589537223337
INFY,IT,2026-04-17,1313.0,1328.3,1306.1,1318.7,12064048,-0.00037901758641600836,1286.18,1339.838,,0.01883873478852483,1689.8,-0.2196117883773227
INFY,IT,2026-04-20,1320.0,1324.9,1308.1,1312.6,7172300,-0.0046257678016229375,1290.165,1333.5019999999997,,0.018534238310855516,1689.8,-0.22322168303941298
INFY,IT,2026-04-21,1310.0,1325.0,1299.3,1313.2,10057440,0.00045710802986453913,1292.47,1326.646,,0.017622423310244887,1689.8,-0.22286661143330566
INFY,IT,2026-04-22,1295.0,1297.7,1255.9,1268.6,20088378,-0.03396283886689011,1294.8600000000001,1321.3020000000001,,0.01733330562735666,1689.8,-0.24926026748727664
INFY,IT,2026-04-23,1254.0,1265.7,1226.0,1240.6,14792854,-0.02207157496452783,1294.095,1315.71,,0.01693594425197064,1689.8,-0.2658302757722808
INFY,IT,2026-04-24,1200.0,1223.9,1152.2,1154.6,42078914,-0.06932129614702565,1288.9850000000001,1308.66,,0.022875746369207806,1689.8,-0.3167238726476507
INFY,IT,2026-04-27,1154.6,1179.9,1154.5,1170.3,19579883,0.013597782781915813,1283.585,1302.122,,0.022718430666419712,1689.8,-0.30743283228784474
INFY,IT,2026-04-28,1162.7,1169.4,1149.8,1152.1,12720276,-0.015551567974023794,1277.235,1295.208,,0.022827050550653857,1689.8,-0.31820333767309744
INFY,IT,2026-04-29,1158.5,1178.2,1156.8,1167.5,8303109,0.013366895234788734,1272.1249999999998,1289.12,,0.023180311935640706,1689.8,-0.30908983311634514
INFY,IT,2026-04-30,1167.5,1189.8,1159.6,1181.8,12205669,0.01224839400428257,1268.685,1285.0359999999998,,0.02329446968912528,1689.8,-0.30062729317078946
INFY,IT,2026-05-01,1181.8,1181.8,1181.8,1181.8,0,0.0,1263.99,1281.29,,0.02269270845320702,1689.8,-0.30062729317078946
INFY,IT,2026-05-04,1195.0,1195.0,1165.2,1168.4,7735811,-0.011338635979014966,1257.37,1277.346,,0.022072152369085996,1689.8,-0.3085572257071842
INFY,IT,2026-05-05,1169.5,1185.2,1160.1,1178.1,8164108,0.008301951386511242,1250.965,1273.0839999999998,,0.022183108485349264,1689.8,-0.30281690140845074
INFY,IT,2026-05-06,1187.0,1191.5,1164.1,1167.2,9856963,-0.009252185722773865,1242.355,1268.954,,0.021012321749541315,1689.8,-0.3092673689193987
INFY,IT,2026-05-07,1173.0,1175.4,1159.2,1162.7,12013987,-0.0038553803975325263,1233.1799999999998,1264.798,,0.020844385635823703,1689.8,-0.31193040596520294
INFY,IT,2026-05-08,1161.0,1183.5,1158.8,1179.2,7582770,0.014191106906338735,1225.56,1261.318,,0.021352492496598267,1689.8,-0.30216593679725406
INFY,IT,2026-05-11,1176.0,1187.0,1172.1,1177.0,7336288,-0.001865671641791078,1219.7849999999999,1258.308,,0.02063099450140631,1689.8,-0.30346786601964726
INFY,IT,2026-05-12,1162.0,1162.0,1123.0,1140.3,16891948,-0.031180968564146205,1212.9599999999998,1255.604,,0.021427792047891848,1689.8,-0.3251864125932063
INFY,IT,2026-05-13,1136.6,1142.6,1121.0,1123.1,6664111,-0.01508374989037975,1203.85,1252.264,,0.02049156467835211,1689.8,-0.33536513196828033
INFY,IT,2026-05-14,1119.8,1121.9,1089.0,1095.0,16914842,-0.02502003383492113,1192.6399999999999,1248.382,,0.020400667252861406,1689.8,-0.35199431885430227
INFY,IT,2026-05-15,1102.0,1133.2,1101.6,1119.0,17482450,0.021917808219177992,1182.655,1244.76,,0.021481067915294583,1689.8,-0.337791454610013
INFY,IT,2026-05-18,1119.0,1146.1,1118.0,1142.5,12096377,0.021000893655049202,1174.15,1241.8319999999999,,0.022433153733169856,1689.8,-0.3238844833708131
INFY,IT,2026-05-19,1162.0,1198.4,1162.0,1196.9,32175705,0.04761487964989075,1168.3349999999998,1239.622,,0.02549163395957676,1689.8,-0.2916913244170907
INFY,IT,2026-05-20,1187.0,1206.9,1184.9,1193.7,15121010,-0.0026735733979447174,1164.59,1237.38,,0.02451775041371753,1689.8,-0.29358503964966265
INFY,IT,2026-05-21,1196.1,1201.8,1177.0,1181.2,10021033,-0.010471642791321067,1161.62,1234.836,,0.024171345719257716,1689.8,-0.3009823647768966
INFY,IT,2026-05-22,1182.5,1191.8,1172.5,1174.5,8803066,-0.005672197764984843,1162.615,1232.026,,0.01835479916405129,1689.8,-0.3049473310450941
INFY,IT,2026-05-25,1183.0,1185.0,1166.1,1168.5,5856136,-0.005108556832694733,1162.525,1229.4840000000002,,0.01815532562318666,1689.8,-0.3084980471061664
INFY,IT,2026-05-26,1166.3,1180.7,1162.9,1167.7,8005767,-0.0006846384253316184,1163.305,1227.312,,0.0177822154216248,1689.8,-0.30897147591430935
INFY,IT,2026-05-27,1161.0,1167.3,1155.0,1159.9,6371871,-0.006679797893294426,1162.925,1225.1940000000002,,0.017601936142729695,1689.8,-0.31358740679370334
INFY,IT,2026-05-28,1159.9,1159.9,1159.9,1159.9,0,0.0,1161.83,1223.4260000000002,,0.017358126461686933,1689.8,-0.31358740679370334
INFY,IT,2026-05-29,1182.0,1210.0,1153.6,1160.9,69085430,0.0008621432882145452,1160.785,1221.648,,0.017361269736793302,1689.8,-0.3129956207835246
INFY,IT,2026-06-01,1175.0,1217.0,1173.7,1202.5,19439331,0.035834266517357216,1162.4900000000002,1221.04,,0.01897626911879342,1689.8,-0.2883773227600899
INFY,IT,2026-06-02,1232.5,1278.9,1232.5,1270.8,36032600,0.05679833679833668,1167.125,1221.114,,0.02262436421368482,1689.8,-0.24795833826488342
INFY,IT,2026-06-03,1242.1,1249.9,1216.0,1222.6,18534303,-0.037928863707900606,1169.895,1221.15,,0.02435331077838087,1689.8,-0.2764824239554977
INFY,IT,2026-06-04,1208.0,1215.2,1196.2,1201.3,12755957,-0.017421887780140644,1171.825,1220.058,,0.02472861656581053,1689.8,-0.28908746597230445
INFY,IT,2026-06-05,1220.0,1223.8,1194.3,1197.5,8692290,-0.0031632398235245107,1172.7400000000002,1218.872,,0.02457944584083159,1689.8,-0.2913362528109835
INFY,IT,2026-06-08,1177.5,1200.7,1176.5,1187.6,8631711,-0.008267223382045996,1173.27,1217.058,,0.02466100861396632,1689.8,-0.2971949343117529
INFY,IT,2026-06-09,1193.6,1193.6,1167.3,1180.3,10984054,-0.006146850791512226,1175.27,1215.082,,0.023566934072740162,1689.8,-0.30151497218605755
INFY,IT,2026-06-10,1160.1,1171.4,1143.3,1145.3,8887626,-0.029653477929340033,1176.3799999999999,1212.594,,0.024335001120069914,1689.8,-0.3222274825423127
INFY,IT,2026-06-11,1129.7,1133.7,1109.0,1114.6,9372176,-0.02680520387671359,1177.3600000000001,1209.874,,0.024439504361970083,1689.8,-0.3403953130547994
INFY,IT,2026-06-12,1120.0,1123.3,1111.5,1116.4,8075333,0.001614929122555342,1177.23,1206.688,,0.02394897540427519,1689.8,-0.33933009823647764
INFY,IT,2026-06-15,1130.0,1151.0,1123.0,1134.9,7856192,0.016571121461841587,1176.85,1203.37,,0.023765796684096185,1689.8,-0.3283820570481713
INFY,IT,2026-06-16,1136.9,1153.8,1123.2,1143.6,10456090,0.007665873645254839,1174.185,1200.118,,0.0210734587170331,1689.8,-0.32323351875961653
INFY,IT,2026-06-17,1149.0,1162.5,1148.0,1157.7,5995119,0.012329485834207787,1172.385,1196.4840000000002,,0.02131634484056558,1689.8,-0.31488933601609653
INFY,IT,2026-06-18,1142.9,1142.9,1125.3,1127.5,16781447,-0.026086205407273133,1169.7,1192.11,,0.021945961803124633,1689.8,-0.3327612735234939
INFY,IT,2026-06-19,1062.3,1066.0,1030.0,1051.4,45665442,-0.06749445676274934,1163.545,1186.5059999999999,1413.451,0.026381625376548444,1689.8,-0.37779618889809435
INFY,IT,2026-06-22,1055.0,1080.3,1055.0,1065.4,10178505,0.013315579227696439,1158.3899999999999,1181.964,1411.2809999999997,0.0267042520850233,1689.8,-0.3695111847555923
INFY,IT,2026-06-23,1053.8,1055.3,1026.0,1029.3,19323064,-0.03388398723484154,1151.47,1177.0140000000001,1408.9340000000002,0.027490138829586033,1689.8,-0.39087465972304414
INFY,IT,2026-06-24,1040.9,1065.5,1037.7,1056.6,12346266,0.026522879626930784,1146.3049999999998,1172.04,1406.8215,0.02842881434913641,1689.8,-0.37471890164516514
INFY,IT,2026-06-25,1065.0,1068.0,1039.1,1041.2,15866779,-0.014575052053757198,1140.3700000000001,1166.48,1404.7125,0.028500400692599938,1689.8,-0.38383240620191733
INFY,IT,2026-06-26,1041.2,1041.2,1041.2,1041.2,0,0.0,1134.3849999999998,1160.93,1402.6955000000003,0.02849172517535515,1689.8,-0.38383240620191733
INFY,IT,2026-06-29,1037.1,1046.6,1029.1,1036.7,15080892,-0.0043219362274299344,1126.0949999999998,1155.412,1400.7144999999998,0.026826026333069634,1689.8,-0.38649544324772156
INFY,IT,2026-06-30,1030.0,1030.4,996.0,1000.4,24128263,-0.035014951287740015,1112.575,1149.156,1398.195,0.022892958616305026,1689.8,-0.40797727541720913
INFY,IT,2026-07-01,1006.0,1014.0,982.4,985.3,13037982,-0.015093962415034023,1100.71,1143.49,1395.4585,0.022067227789132882,1689.8,-0.4169132441709078
INFY,IT,2026-07-02,1006.4,1045.0,1006.0,1040.9,18741111,0.056429513853648805,1092.69,1139.4959999999999,1393.1145000000001,0.02656725216980236,1689.8,-0.3840099420049709
INFY,IT,2026-07-03,1063.0,1068.7,1042.0,1047.2,11653534,0.006052454606590318,1085.1750000000002,1137.348,1390.7225,0.026713218356075326,1689.8,-0.380281690140845
INFY,IT,2026-07-06,1050.1,1053.0,1033.0,1042.2,5559747,-0.004774637127578307,1077.905,1134.7859999999998,1388.3915,0.02671138670129892,1689.8,-0.3832406201917386
INFY,IT,2026-07-07,1040.6,1087.5,1040.6,1071.8,18866296,0.02840145845327191,1072.48,1133.18,1386.1940000000002,0.027807415456166225,1689.8,-0.36572375429044857
INFY,IT,2026-07-08,1071.9,1079.7,1064.4,1069.3,13022221,-0.002332524724762086,1068.68,1131.216,1383.9285,0.027167314495247095,1689.8,-0.3672032193158954
INFY,IT,2026-07-09,1062.7,1062.7,1040.4,1050.8,9003333,-0.01730103806228378,1065.49,1128.596,1381.4795000000001,0.026811150780235108,1689.8,-0.37815126050420167
INFY,IT,2026-07-10,1075.0,1091.3,1064.7,1068.0,9747266,0.016368481157213566,1063.0700000000002,1126.32,1379.1185,0.02713420485599316,1689.8,-0.3679725411291277
INFY,IT,2026-07-13,1057.1,1114.9,1057.1,1102.6,20994760,0.03239700374531829,1061.455,1125.004,1377.134,0.027919418062531086,1689.8,-0.34749674517694407
INFY,IT,2026-07-14,1107.8,1113.5,1090.0,1092.9,14819413,-0.00879738799201868,1058.92,1123.3,1375.111,0.027890986878600667,1689.8,-0.3532370694756775
INFY,IT,2026-07-15,1079.0,1088.1,1073.0,1076.3,8501933,-0.015188946838686213,1054.85,1121.4820000000002,1373.0194999999999,0.027831142815601187,1689.8,-0.36306071724464434
INFY,IT,2026-07-16,1082.5,1097.3,1077.9,1082.4,8592146,0.005667564805351688,1052.595,1119.876,1371.0075,0.02736276059051925,1689.8,-0.35945082258255406
INFY,IT,2026-07-17,1105.0,1116.8,1092.0,1096.5,12547728,0.013026607538802581,1054.85,1118.222,1369.2455000000002,0.02269528699250091,1689.8,-0.3511066398390342
INFY,IT,2026-07-20,1102.0,1103.8,1083.2,1087.1,6372645,-0.008572731418148738,1055.935,1116.424,1367.4719999999998,0.022666143334378833,1689.8,-0.3566694283347142
