Date,Adj Close,Close,High,Low,Open,Volume
2024-01-01,975.0624389648438,999.4000244140625,1004.8499755859375,991.0,991.5499877929688,7683792
2024-01-02,958.330078125,982.25,997.6500244140625,980.25,997.0,16263825
2024-01-03,960.0862426757812,984.0499877929688,988.0,975.0999755859375,984.7000122070312,16826752
2024-01-04,963.1107177734375,987.1500244140625,989.1500244140625,981.9000244140625,986.4000244140625,22789140
2024-01-05,969.5012817382812,993.7000122070312,998.2999877929688,983.7999877929688,988.0,14875499
2024-01-08,958.086181640625,982.0,998.2000122070312,980.2999877929688,994.0,8393164
2024-01-09,955.8909301757812,979.75,995.0,975.4000244140625,986.25,14660414
2024-01-10,968.8670654296875,993.0499877929688,994.9500122070312,974.2999877929688,974.2999877929688,9409181
2024-01-11,967.0133666992188,991.1500244140625,998.5,986.8499755859375,995.2999877929688,6451345
2024-01-12,979.0626220703125,1003.5,1008.7000122070312,991.75,994.7999877929688,12255743
2024-01-15,985.2579956054688,1009.8499755859375,1011.6500244140625,999.25,1003.5,12388044
2024-01-16,984.4774169921875,1009.0499877929688,1015.7999877929688,1004.5999755859375,1006.0999755859375,11505126
2024-01-17,957.8422241210938,981.75,1007.7999877929688,976.75,987.9000244140625,41914771
2024-01-18,962.3302001953125,986.3499755859375,994.2999877929688,970.1500244140625,973.9500122070312,17902484
2024-01-19,974.8673095703125,999.2000122070312,1010.9000244140625,987.5499877929688,991.2999877929688,23271148
2024-01-23,1003.9904174804688,1029.050048828125,1059.4000244140625,1021.2000122070312,1059.0999755859375,50797448
2024-01-24,974.8673095703125,999.2000122070312,1035.949951171875,996.6500244140625,1029.449951171875,34578943
2024-01-25,985.3555297851562,1009.9500122070312,1015.0999755859375,988.1500244140625,998.4000244140625,28315035
2024-01-29,991.6484985351562,1016.4000244140625,1032.0,1010.0,1020.0,14078922
2024-01-30,992.1362915039062,1016.9000244140625,1023.8499755859375,1008.0,1014.9500122070312,16085742
2024-01-31,1003.1123657226562,1028.1500244140625,1039.0,1003.25,1016.7999877929688,25627447
2024-02-01,1000.1853637695312,1025.1500244140625,1033.949951171875,1017.4000244140625,1033.949951171875,13058880
2024-02-02,999.0633544921875,1024.0,1050.0,1021.6500244140625,1037.0999755859375,14774650
2024-02-05,998.5755615234375,1023.5,1026.449951171875,1012.0999755859375,1022.5,12948430
2024-02-06,1001.4049072265625,1026.4000244140625,1034.9000244140625,1016.7000122070312,1023.5499877929688,12886927
2024-02-07,997.2584228515625,1022.1500244140625,1031.550048828125,1013.0,1028.0,16410895
2024-02-08,965.2083740234375,989.2999877929688,1028.25,985.25,1024.0999755859375,20565502
2024-02-09,986.0872802734375,1010.7000122070312,1013.75,985.5,988.8499755859375,12799837
2024-02-12,971.8427734375,996.0999755859375,1012.2000122070312,985.25,1010.4000244140625,8050066
2024-02-13,994.9656372070312,1019.7999877929688,1027.050048828125,1000.2999877929688,1006.0,18706292
2024-02-14,997.7951049804688,1022.7000122070312,1035.699951171875,1007.5499877929688,1009.5499877929688,17878720
2024-02-15,991.8923950195312,1016.6500244140625,1026.6500244140625,1006.5999755859375,1022.8499755859375,10069878
2024-02-16,998.3316650390625,1023.25,1026.199951171875,1016.9000244140625,1023.2000122070312,7159395
2024-02-19,1018.33251953125,1043.75,1046.0,1023.3499755859375,1023.3499755859375,9388255
2024-02-20,1023.210693359375,1048.75,1052.6500244140625,1033.25,1041.050048828125,11293528
2024-02-21,1026.3326416015625,1051.949951171875,1064.0,1048.0,1056.800048828125,15946325
2024-02-22,1036.8209228515625,1062.699951171875,1066.0,1040.300048828125,1056.0,13432573
2024-02-23,1035.455078125,1061.300048828125,1070.0,1057.6500244140625,1070.0,13142759
2024-02-26,1028.5279541015625,1054.199951171875,1062.300048828125,1050.5,1053.0999755859375,7875941
2024-02-27,1034.3818359375,1060.199951171875,1066.199951171875,1046.5,1050.75,10580973
2024-02-28,1020.72265625,1046.199951171875,1064.8499755859375,1042.1500244140625,1063.0,7730332
2024-02-29,1026.57666015625,1052.199951171875,1060.699951171875,1038.5,1043.050048828125,20944844
2024-03-01,1060.431640625,1086.9000244140625,1089.949951171875,1054.0,1055.0,14909562
2024-03-04,1065.7489013671875,1092.3499755859375,1095.0,1080.0999755859375,1081.0,11424581
2024-03-05,1061.5537109375,1088.050048828125,1099.5,1076.5,1086.199951171875,9222544
2024-03-06,1070.3831787109375,1097.0999755859375,1113.550048828125,1080.300048828125,1080.300048828125,21796484
2024-03-07,1061.4559326171875,1087.949951171875,1095.0,1082.699951171875,1094.949951171875,9963926
2024-03-11,1052.4312744140625,1078.699951171875,1087.949951171875,1076.75,1087.949951171875,13310362
2024-03-12,1050.6263427734375,1076.8499755859375,1094.800048828125,1055.6500244140625,1077.050048828125,21785435
2024-03-13,1057.553466796875,1083.949951171875,1089.6500244140625,1073.1500244140625,1077.1500244140625,24855870
2024-03-14,1057.2120361328125,1083.5999755859375,1097.0999755859375,1075.050048828125,1080.0,14231421
2024-03-15,1054.041015625,1080.3499755859375,1086.25,1070.0,1072.0,66192734
2024-03-18,1054.8704833984375,1081.199951171875,1084.800048828125,1060.050048828125,1075.050048828125,8769440
2024-03-19,1057.553466796875,1083.949951171875,1088.75,1075.25,1078.449951171875,16708715
2024-03-20,1058.090087890625,1084.5,1090.0,1067.5,1080.0,18725251
2024-03-21,1055.4559326171875,1081.800048828125,1100.0,1079.1500244140625,1092.0,19992607
2024-03-22,1063.7489013671875,1090.300048828125,1093.699951171875,1078.699951171875,1081.1500244140625,17214415
2024-03-26,1057.3094482421875,1083.699951171875,1089.1500244140625,1076.949951171875,1081.0,13367635
2024-03-27,1057.3582763671875,1083.75,1092.5,1079.550048828125,1083.699951171875,26907245
2024-03-28,1066.67578125,1093.300048828125,1105.050048828125,1085.0,1085.0,22070566
2024-04-01,1072.8712158203125,1099.6500244140625,1102.949951171875,1094.449951171875,1096.050048828125,10848191
2024-04-02,1054.8704833984375,1081.199951171875,1094.449951171875,1079.25,1094.449951171875,14380396
2024-04-03,1050.9677734375,1077.199951171875,1083.6500244140625,1072.25,1075.0,15477184
2024-04-04,1052.5775146484375,1078.8499755859375,1085.800048828125,1063.449951171875,1084.75,21419689
2024-04-05,1057.016845703125,1083.4000244140625,1086.0,1067.449951171875,1070.0,15340637
2024-04-08,1060.6756591796875,1087.1500244140625,1091.75,1076.300048828125,1078.3499755859375,8023461
2024-04-09,1080.0909423828125,1107.050048828125,1115.25,1088.300048828125,1091.949951171875,12298463
2024-04-10,1082.3836669921875,1109.4000244140625,1116.550048828125,1105.1500244140625,1110.949951171875,10598000
2024-04-12,1077.5054931640625,1104.4000244140625,1111.8499755859375,1095.800048828125,1103.5,12216657
2024-04-15,1052.0897216796875,1078.3499755859375,1106.1500244140625,1076.5999755859375,1100.199951171875,10526597
2024-04-16,1041.06494140625,1067.050048828125,1074.5999755859375,1062.699951171875,1070.550048828125,11278092
2024-04-18,1029.7474365234375,1055.449951171875,1078.050048828125,1050.449951171875,1074.0,16564216
2024-04-19,1041.2601318359375,1067.25,1072.0,1048.0999755859375,1052.949951171875,11284433
2024-04-22,1060.187744140625,1086.6500244140625,1088.699951171875,1070.3499755859375,1078.800048828125,10346714
2024-04-23,1063.699951171875,1090.25,1100.0,1082.699951171875,1100.0,9848215
2024-04-24,1070.0418701171875,1096.75,1098.4000244140625,1089.0,1092.25,5461309
2024-04-25,1086.627685546875,1113.75,1125.6500244140625,1089.949951171875,1090.0,19905338
2024-04-26,1080.9202880859375,1107.9000244140625,1120.0,1102.75,1112.1500244140625,14190059
2024-04-29,1131.89794921875,1160.1500244140625,1163.449951171875,1107.9000244140625,1108.0,28578063
2024-04-30,1122.38525390625,1150.4000244140625,1169.550048828125,1146.75,1159.949951171875,29568491
2024-05-02,1111.7017822265625,1139.449951171875,1155.5,1133.25,1143.0,25118334
2024-05-03,1114.2386474609375,1142.050048828125,1157.4000244140625,1135.449951171875,1141.300048828125,19933604
2024-05-06,1118.3851318359375,1146.300048828125,1158.449951171875,1138.0999755859375,1141.550048828125,14970524
2024-05-07,1104.3358154296875,1131.9000244140625,1152.75,1126.300048828125,1147.949951171875,15097728
2024-05-08,1095.6524658203125,1123.0,1132.0,1116.050048828125,1126.550048828125,19913090
2024-05-09,1088.5302734375,1115.699951171875,1128.8499755859375,1110.0,1120.550048828125,12229853
2024-05-10,1089.847412109375,1117.050048828125,1128.9000244140625,1112.050048828125,1118.0,8573656
2024-05-13,1100.53076171875,1128.0,1130.6500244140625,1106.699951171875,1112.4000244140625,9707983
2024-05-14,1093.2623291015625,1120.550048828125,1127.9000244140625,1118.550048828125,1125.9000244140625,8944262
2024-05-15,1096.9696044921875,1124.3499755859375,1127.800048828125,1113.5,1122.0999755859375,10743423
2024-05-16,1103.5064697265625,1131.050048828125,1136.550048828125,1112.800048828125,1133.0,14265565
2024-05-17,1102.9698486328125,1130.5,1144.0,1120.5999755859375,1131.050048828125,8641784
2024-05-21,1093.6524658203125,1120.949951171875,1133.800048828125,1116.25,1122.199951171875,10452900
2024-05-22,1084.042236328125,1111.0999755859375,1125.9000244140625,1098.0999755859375,1125.0,17527411
2024-05-23,1106.87255859375,1134.5,1137.0,1111.4000244140625,1115.550048828125,13787687
2024-05-24,1104.384521484375,1131.949951171875,1135.0,1124.1500244140625,1130.0,6312670
2024-05-27,1102.2869873046875,1129.800048828125,1147.800048828125,1121.550048828125,1131.9000244140625,11599857
2024-05-28,1099.5062255859375,1126.949951171875,1135.199951171875,1125.0,1132.5,9311718
2024-05-29,1075.1639404296875,1102.0,1123.550048828125,1098.5,1115.050048828125,19268547
2024-05-30,1086.5789794921875,1113.699951171875,1121.0,1096.9000244140625,1097.0,15255387
2024-05-31,1093.7501220703125,1121.050048828125,1130.5999755859375,1111.25,1118.0,26197718
2024-06-03,1131.75146484375,1160.0,1173.0,1136.300048828125,1170.0,25699977
2024-06-04,1045.35791015625,1071.449951171875,1159.4000244140625,1053.550048828125,1157.9000244140625,43476837
2024-06-05,1081.652099609375,1108.6500244140625,1123.25,1051.050048828125,1085.0,42172104
2024-06-06,1083.359375,1110.4000244140625,1118.0,1096.5999755859375,1118.0,18574162
2024-06-07,1094.3841552734375,1121.699951171875,1128.300048828125,1103.5999755859375,1110.4000244140625,17197635
